block,plot,year,timepoint,site,taxa,cover,date,note_cover
2,15,2022,Late,Sandhills,Bare_ground,3,9/15/2022,
2,15,2022,Late,Sandhills,Carphephorus_bellidifolius,6,9/15/2022,
2,15,2022,Late,Sandhills,Erechtites_hieraciifolius,2,9/15/2022,
2,15,2022,Late,Sandhills,Liatris_cokeri,3,9/15/2022,
2,15,2022,Late,Sandhills,Litter,60,9/15/2022,
2,15,2022,Late,Sandhills,Overstory,50,9/15/2022,
2,15,2022,Late,Sandhills,Pinus_palustris,2,9/15/2022,grass stage
2,15,2022,Late,Sandhills,Pityopsis_aspera,12,9/15/2022,
2,15,2022,Late,Sandhills,Pteridium_aquilinum,15,9/15/2022,
2,15,2022,Late,Sandhills,Rhus_copallinum,1,9/15/2022,
2,15,2022,Late,Sandhills,Robinia_hispida_nana,1,9/15/2022,
2,15,2022,Late,Sandhills,Vaccinium_tenellum,22,9/15/2022,
2,15,2023,Early,Sandhills,Aristida_stricta,18,4/17/2023,
2,15,2023,Early,Sandhills,Bare_ground,0,4/17/2023,
2,15,2023,Early,Sandhills,Liatris_cokeri,3,4/17/2023,
2,15,2023,Early,Sandhills,Litter,94,4/17/2023,
2,15,2023,Early,Sandhills,Overstory,30,4/17/2023,
2,15,2023,Early,Sandhills,Pinus_palustris,5,4/17/2023,grass stage
2,15,2023,Early,Sandhills,Pityopsis_aspera,7,4/17/2023,
2,15,2023,Early,Sandhills,Pteridium_aquilinum,70,4/17/2023,
2,15,2023,Early,Sandhills,Vaccinium_tenellum,21,4/17/2023,
2,15,2023,Late,Sandhills,Aristida_stricta,33,9/14/2023,
2,15,2023,Late,Sandhills,Bare_ground,0,9/14/2023,
2,15,2023,Late,Sandhills,Carphephorus_bellidifolius,3,9/14/2023,
2,15,2023,Late,Sandhills,Erechtites_hieraciifolius,2,9/14/2023,
2,15,2023,Late,Sandhills,Liatris_cokeri,3,9/14/2023,
2,15,2023,Late,Sandhills,Litter,80,9/14/2023,
2,15,2023,Late,Sandhills,Overstory,30,9/14/2023,
2,15,2023,Late,Sandhills,Pinus_palustris,4,9/14/2023,
2,15,2023,Late,Sandhills,Pityopsis_aspera,8,9/14/2023,
2,15,2023,Late,Sandhills,Pteridium_aquilinum,44,9/14/2023,
2,15,2023,Late,Sandhills,Rhus_copallinum,8,9/14/2023,
2,15,2023,Late,Sandhills,Vaccinium_tenellum,24,9/14/2023,
2,16,2019,Early,Sandhills,Aristida_stricta,2,7/17/2019,
2,16,2019,Early,Sandhills,Liatris_cokeri,1,7/17/2019,
2,16,2019,Early,Sandhills,Pteridium_aquilinum,14,7/17/2019,
2,16,2019,Early,Sandhills,Vaccinium_tenellum,4,7/17/2019,
2,16,2019,Late,Sandhills,Aristida_stricta,4,9/21/2019,
2,16,2019,Late,Sandhills,Bare_ground,10,9/21/2019,
2,16,2019,Late,Sandhills,Liatris_cokeri,3,9/21/2019,
2,16,2019,Late,Sandhills,Litter,64,9/21/2019,
2,16,2019,Late,Sandhills,Overstory,65,9/21/2019,
2,16,2019,Late,Sandhills,Pteridium_aquilinum,30,9/21/2019,
2,16,2019,Late,Sandhills,Vaccinium_tenellum,20,9/21/2019,
2,16,2020,Early,Sandhills,Aristida_stricta,10,6/22/2020,
2,16,2020,Early,Sandhills,Bare_ground,8,6/22/2020,
2,16,2020,Early,Sandhills,Euphorbia_spp,2,6/22/2020,most likely Euphorbia_pubentissima
2,16,2020,Early,Sandhills,Liatris_cokeri,1,6/22/2020,
2,16,2020,Early,Sandhills,Litter,75,6/22/2020,
2,16,2020,Early,Sandhills,Overstory,85,6/22/2020,
2,16,2020,Early,Sandhills,Pinus_palustris,2,6/22/2020,grass stage
2,16,2020,Early,Sandhills,Pteridium_aquilinum,22,6/22/2020,
2,16,2020,Early,Sandhills,Sassafras_albidum,3,6/22/2020,
2,16,2020,Early,Sandhills,Solidago_odora,9,6/22/2020,
2,16,2020,Early,Sandhills,Unknown_moss,2,6/22/2020,most likely Syntrichia_ruralis
2,16,2020,Early,Sandhills,Vaccinium_tenellum,6,6/22/2020,
2,16,2020,Late,Sandhills,Aristida_stricta,7,10/2/2020,
2,16,2020,Late,Sandhills,Bare_ground,8,10/2/2020,
2,16,2020,Late,Sandhills,Litter,92,10/2/2020,
2,16,2020,Late,Sandhills,Overstory,85,10/2/2020,
2,16,2020,Late,Sandhills,Pinus_palustris,5,10/2/2020,grass stage
2,16,2020,Late,Sandhills,Pityopsis_aspera,2,10/2/2020,
2,16,2020,Late,Sandhills,Pteridium_aquilinum,4,10/2/2020,
2,16,2020,Late,Sandhills,Sassafras_albidum,1,10/2/2020,
2,16,2020,Late,Sandhills,Schizachyrium_scoparium_scoparium,1,10/2/2020,
2,16,2020,Late,Sandhills,Unknown_moss,7,10/2/2020,most likely Syntrichia_ruralis
2,16,2020,Late,Sandhills,Vaccinium_tenellum,4,10/2/2020,
2,16,2021,Early,Sandhills,Aristida_stricta,5,4/16/2021,
2,16,2021,Early,Sandhills,Bare_ground,4,4/16/2021,
2,16,2021,Early,Sandhills,Diospyros_virginiana,1,4/16/2021,
2,16,2021,Early,Sandhills,Euphorbia_spp,1,4/16/2021,most likely Euphorbia_pubentissima
2,16,2021,Early,Sandhills,Litter,90,4/16/2021,
2,16,2021,Early,Sandhills,Unknown_moss,1,4/16/2021,
2,16,2021,Early,Sandhills,Overstory,95,4/16/2021,
2,16,2021,Early,Sandhills,Pinus_palustris,1,4/16/2021,grass stage
2,16,2021,Early,Sandhills,Pityopsis_aspera,2,4/16/2021,
2,16,2021,Early,Sandhills,Pteridium_aquilinum,5,4/16/2021,
2,16,2021,Early,Sandhills,Vaccinium_tenellum,3,4/16/2021,
2,16,2021,Late,Sandhills,Aristida_stricta,23,9/23/2021,
2,16,2021,Late,Sandhills,Bare_ground,12,9/23/2021,
2,16,2021,Late,Sandhills,Dichanthelium_commutatum,1,9/23/2021,
2,16,2021,Late,Sandhills,Euphorbia_spp,9,9/23/2021,most likely Euphorbia_pubentissima
2,16,2021,Late,Sandhills,Litter,60,9/23/2021,
2,16,2021,Late,Sandhills,Overstory,95,9/23/2021,
2,16,2021,Late,Sandhills,Pityopsis_aspera,3,9/23/2021,
2,16,2021,Late,Sandhills,Pteridium_aquilinum,26,9/23/2021,
2,16,2021,Late,Sandhills,Vaccinium_tenellum,11,9/23/2021,
2,16,2022,Early,Sandhills,Aristida_stricta,10,4/28/2022,
2,16,2022,Early,Sandhills,Bare_ground,2,4/28/2022,
2,16,2022,Early,Sandhills,Litter,90,4/28/2022,
2,16,2022,Early,Sandhills,Overstory,80,4/28/2022,
2,16,2022,Early,Sandhills,Pinus_palustris,2,4/28/2022,grass stage
2,16,2022,Early,Sandhills,Pityopsis_aspera,2,4/28/2022,
2,16,2022,Early,Sandhills,Pteridium_aquilinum,12,4/28/2022,
2,16,2022,Early,Sandhills,Sassafras_albidum,2,4/28/2022,
2,16,2022,Early,Sandhills,Unknown_moss,4,4/28/2022,
2,16,2022,Early,Sandhills,Vaccinium_tenellum,4,4/28/2022,
2,16,2022,Late,Sandhills,Aristida_stricta,16,9/15/2022,
2,16,2022,Late,Sandhills,Bare_ground,8,9/15/2022,
2,16,2022,Late,Sandhills,Euphorbia_spp,4,9/15/2022,most likely Euphorbia_curtisii
2,16,2022,Late,Sandhills,Litter,90,9/15/2022,
2,16,2022,Late,Sandhills,Overstory,75,9/15/2022,
2,16,2022,Late,Sandhills,Pinus_palustris,5,9/15/2022,grass stage 
2,16,2022,Late,Sandhills,Pityopsis_aspera,6,9/15/2022,
2,16,2022,Late,Sandhills,Pteridium_aquilinum,4,9/15/2022,
2,16,2022,Late,Sandhills,Sassafras_albidum,1,9/15/2022,
2,16,2022,Late,Sandhills,Seymeria_cassioides,4,9/15/2022,
2,16,2022,Late,Sandhills,Unknown_mushroom,1,9/15/2022,
2,16,2022,Late,Sandhills,Vaccinium_tenellum,9,9/15/2022,
2,16,2023,Early,Sandhills,Aristida_stricta,10,4/17/2023,
2,16,2023,Early,Sandhills,Bare_ground,4,4/17/2023,
2,16,2023,Early,Sandhills,Eupatorium_compostifolium,1,4/17/2023,
2,16,2023,Early,Sandhills,Eupatorium_rotundifolium_rotundifolium,1,4/17/2023,
2,16,2023,Early,Sandhills,Euphorbia_spp,2,4/17/2023,most likely Euphorbia_curtisii
2,16,2023,Early,Sandhills,Litter,95,4/17/2023,
2,16,2023,Early,Sandhills,Overstory,95,4/17/2023,
2,16,2023,Early,Sandhills,Pinus_palustris,4,4/17/2023,grass stage
2,16,2023,Early,Sandhills,Pityopsis_aspera,5,4/17/2023,
2,16,2023,Early,Sandhills,Pteridium_aquilinum,17,4/17/2023,
2,16,2023,Early,Sandhills,Sassafras_albidum,1,4/17/2023,
2,16,2023,Early,Sandhills,Vaccinium_tenellum,7,4/17/2023,
2,16,2023,Late,Sandhills,Aristida_stricta,20,9/14/2023,
2,16,2023,Late,Sandhills,Bare_ground,7,9/14/2023,
2,16,2023,Late,Sandhills,Eupatorium_rotundifolium_rotundifolium,1,9/14/2023,
2,16,2023,Late,Sandhills,Litter,79,9/14/2023,
2,16,2023,Late,Sandhills,Overstory,95,9/14/2023,
2,16,2023,Late,Sandhills,Pinus_palustris,5,9/14/2023,
2,16,2023,Late,Sandhills,Pityopsis_aspera,10,9/14/2023,
2,16,2023,Late,Sandhills,Pteridium_aquilinum,3,9/14/2023,
2,16,2023,Late,Sandhills,Sassafras_albidum,2,9/14/2023,
2,16,2023,Late,Sandhills,Unknown_moss,1,9/14/2023,most likely Syntrichia_ruralis
2,16,2023,Late,Sandhills,Vaccinium_tenellum,9,9/14/2023,
2,17,2019,Early,Sandhills,Aristida_stricta,16,7/17/2019,
2,17,2019,Early,Sandhills,Chrysopsis_mariana,8,7/17/2019,
2,17,2019,Early,Sandhills,Dichanthelium_commutatum,2,7/17/2019,
2,17,2019,Early,Sandhills,Euphorbia_spp,6,7/17/2019,most likely Euphorbia_pubentissima
2,17,2019,Early,Sandhills,Galactia_regularis,1,7/17/2019,
2,17,2019,Early,Sandhills,Liatris_cokeri,1,7/17/2019,
2,17,2019,Early,Sandhills,Pityopsis_aspera,1,7/17/2019,
2,17,2019,Early,Sandhills,Pteridium_aquilinum,14,7/17/2019,
2,17,2019,Early,Sandhills,Rhus_copallinum,2,7/17/2019,
2,17,2019,Early,Sandhills,Solidago_odora,2,7/17/2019,
2,17,2019,Early,Sandhills,Vaccinium_tenellum,9,7/17/2019,
2,17,2019,Late,Sandhills,Aristida_stricta,15,9/21/2019,
2,17,2019,Late,Sandhills,Bare_ground,15,9/21/2019,
2,17,2019,Late,Sandhills,Chrysopsis_mariana,8,9/21/2019,
2,17,2019,Late,Sandhills,Dichanthelium_commutatum,2,9/21/2019,
2,17,2019,Late,Sandhills,Euphorbia_spp,6,9/21/2019,most likely Euphorbia_pubentissima
2,17,2019,Late,Sandhills,Galactia_regularis,3,9/21/2019,
2,17,2019,Late,Sandhills,Liatris_cokeri,3,9/21/2019,
2,17,2019,Late,Sandhills,Litter,45,9/21/2019,
2,17,2019,Late,Sandhills,Pinus_palustris,1,9/21/2019,grass stage
2,17,2019,Late,Sandhills,Pityopsis_aspera,3,9/21/2019,
2,17,2019,Late,Sandhills,Pteridium_aquilinum,23,9/21/2019,
2,17,2019,Late,Sandhills,Rhus_copallinum,5,9/21/2019,
2,17,2019,Late,Sandhills,Seymeria_cassioides,1,9/21/2019,
2,17,2019,Late,Sandhills,Solidago_odora,6,9/21/2019,
2,17,2019,Late,Sandhills,Vaccinium_tenellum,13,9/21/2019,
2,17,2020,Early,Sandhills,Aristida_stricta,29,6/22/2020,
2,17,2020,Early,Sandhills,Bare_ground,2,6/22/2020,
2,17,2020,Early,Sandhills,Chrysopsis_mariana,8,6/22/2020,
2,17,2020,Early,Sandhills,Dichanthelium_commutatum,1,6/22/2020,
2,17,2020,Early,Sandhills,Liatris_cokeri,5,6/22/2020,
2,17,2020,Early,Sandhills,Litter,25,6/22/2020,
2,17,2020,Early,Sandhills,Lyonia_mariana,10,6/22/2020,
2,17,2020,Early,Sandhills,Overstory,0,6/22/2020,
2,17,2020,Early,Sandhills,Pinus_palustris,2,6/22/2020,grass stage
2,17,2020,Early,Sandhills,Pityopsis_aspera,7,6/22/2020,
2,17,2020,Early,Sandhills,Pteridium_aquilinum,15,6/22/2020,
2,17,2020,Early,Sandhills,Sericocarpus_asteroides,3,6/22/2020,
2,17,2020,Early,Sandhills,Seymeria_cassioides,1,6/22/2020,
2,17,2020,Early,Sandhills,Solidago_odora,2,6/22/2020,
2,17,2020,Early,Sandhills,Unknown_moss,1,6/22/2020,most likely Syntrichia_ruralis
2,17,2020,Early,Sandhills,Vaccinium_tenellum,29,6/22/2020,
2,17,2020,Late,Sandhills,Aristida_stricta,31,10/2/2020,
2,17,2020,Late,Sandhills,Bare_ground,4,10/2/2020,
2,17,2020,Late,Sandhills,Chrysopsis_mariana,10,10/2/2020,
2,17,2020,Late,Sandhills,Dichanthelium_commutatum,2,10/2/2020,
2,17,2020,Late,Sandhills,Litter,90,10/2/2020,
2,17,2020,Late,Sandhills,Lyonia_mariana,15,10/2/2020,
2,17,2020,Late,Sandhills,Overstory,0,10/2/2020,
2,17,2020,Late,Sandhills,Pinus_palustris,1,10/2/2020,grass stage
2,17,2020,Late,Sandhills,Pityopsis_aspera,11,10/2/2020,
2,17,2020,Late,Sandhills,Pteridium_aquilinum,10,10/2/2020,
2,17,2020,Late,Sandhills,Rhus_copallinum,8,10/2/2020,
2,17,2020,Late,Sandhills,Schizachyrium_scoparium_scoparium,1,10/2/2020,
2,17,2020,Late,Sandhills,Seymeria_cassioides,1,10/2/2020,
2,17,2020,Late,Sandhills,Solidago_odora,4,10/2/2020,
2,17,2020,Late,Sandhills,Vaccinium_tenellum,24,10/2/2020,
2,17,2021,Early,Sandhills,Andropogon_virginicus,1,4/16/2021,
2,17,2021,Early,Sandhills,Aristida_stricta,16,4/16/2021,
2,17,2021,Early,Sandhills,Bare_ground,4,4/16/2021,
2,17,2021,Early,Sandhills,Chamaecrista_nictitans,1,4/16/2021,
2,17,2021,Early,Sandhills,Chrysopsis_mariana,4,4/16/2021,
2,17,2021,Early,Sandhills,Dichanthelium_commutatum,1,4/16/2021,
2,17,2021,Early,Sandhills,Euphorbia_spp,3,4/16/2021,most likely Euphorbia_pubentissima
2,17,2021,Early,Sandhills,Iris_verna_verna,1,4/16/2021,
2,17,2021,Early,Sandhills,Litter,75,4/16/2021,
2,17,2021,Early,Sandhills,Lyonia_mariana,5,4/16/2021,
2,17,2021,Early,Sandhills,Unknown_moss,1,4/16/2021,
2,17,2021,Early,Sandhills,Overstory,0,4/16/2021,
2,17,2021,Early,Sandhills,Pinus_palustris,1,4/16/2021,grass stage
2,17,2021,Early,Sandhills,Pinus_taeda,1,4/16/2021,small sapling
2,17,2021,Early,Sandhills,Pityopsis_aspera,7,4/16/2021,
2,17,2021,Early,Sandhills,Pteridium_aquilinum,10,4/16/2021,
2,17,2021,Early,Sandhills,Vaccinium_tenellum,14,4/16/2021,
2,17,2021,Late,Sandhills,Aristida_stricta,28,9/23/2021,
2,17,2021,Late,Sandhills,Bare_ground,23,9/23/2021,
2,17,2021,Late,Sandhills,Chrysopsis_mariana,7,9/23/2021,
2,17,2021,Late,Sandhills,Coreopsis_major_rigida,3,9/23/2021,
2,17,2021,Late,Sandhills,Euphorbia_spp,12,9/23/2021,most likely Euphorbia_pubentissima
2,17,2021,Late,Sandhills,Hypoxis_wrightii,3,9/23/2021,
2,17,2021,Late,Sandhills,Liatris_cokeri,2,9/23/2021,
2,17,2021,Late,Sandhills,Litter,55,9/23/2021,
2,17,2021,Late,Sandhills,Overstory,0,9/23/2021,
2,17,2021,Late,Sandhills,Pteridium_aquilinum,37,9/23/2021,
2,17,2021,Late,Sandhills,Quercus_marilandica,8,9/23/2021,
2,17,2021,Late,Sandhills,Rhus_copallinum,15,9/23/2021,
2,17,2021,Late,Sandhills,Robinia_hispida_nana,18,9/23/2021,
2,17,2021,Late,Sandhills,Solidago_odora,7,9/23/2021,
2,17,2021,Late,Sandhills,Vaccinium_tenellum,18,9/23/2021,
2,17,2022,Early,Sandhills,Aristida_stricta,25,4/28/2022,
2,17,2022,Early,Sandhills,Bare_ground,6,4/28/2022,
2,17,2022,Early,Sandhills,Chrysopsis_mariana,5,4/28/2022,
2,17,2022,Early,Sandhills,Dichanthelium_commutatum,1,4/28/2022,
2,17,2022,Early,Sandhills,Euphorbia_spp,11,4/28/2022,most likely Euphorbia_curtisii
2,17,2022,Early,Sandhills,Hypoxis_wrightii,1,4/28/2022,
2,17,2022,Early,Sandhills,Liatris_cokeri,12,4/28/2022,
2,17,2022,Early,Sandhills,Litter,70,4/28/2022,
2,17,2022,Early,Sandhills,Lyonia_mariana,4,4/28/2022,
2,17,2022,Early,Sandhills,Overstory,0,4/28/2022,
2,17,2022,Early,Sandhills,Pinus_palustris,5,4/28/2022,grass stage
2,17,2022,Early,Sandhills,Pityopsis_aspera,3,4/28/2022,
2,17,2022,Early,Sandhills,Pteridium_aquilinum,28,4/28/2022,
2,17,2022,Early,Sandhills,Rhus_copallinum,1,4/28/2022,
2,17,2022,Early,Sandhills,Robinia_hispida_nana,15,4/28/2022,
2,17,2022,Early,Sandhills,Solidago_odora,1,4/28/2022,
2,17,2022,Early,Sandhills,Unknown_moss,2,4/28/2022,
2,17,2022,Early,Sandhills,Vaccinium_tenellum,20,4/28/2022,
2,17,2022,Late,Sandhills,Aristida_stricta,34,9/15/2022,
2,17,2022,Late,Sandhills,Bare_ground,5,9/15/2022,
2,17,2022,Late,Sandhills,Chrysopsis_mariana,4,9/15/2022,
2,17,2022,Late,Sandhills,Dichanthelium_commutatum,2,9/15/2022,
2,17,2022,Late,Sandhills,Gentiana_autumnalis,1,9/15/2022,
2,17,2022,Late,Sandhills,Liatris_cokeri,3,9/15/2022,
2,17,2022,Late,Sandhills,Litter,60,9/15/2022,
2,17,2022,Late,Sandhills,Lyonia_mariana,12,9/15/2022,
2,17,2022,Late,Sandhills,Overstory,0,9/15/2022,
2,17,2022,Late,Sandhills,Pinus_palustris,9,9/15/2022,grass stage
2,17,2022,Late,Sandhills,Pityopsis_aspera,6,9/15/2022,
2,17,2022,Late,Sandhills,Pteridium_aquilinum,1,9/15/2022,
2,17,2022,Late,Sandhills,Robinia_hispida_nana,15,9/15/2022,
2,17,2022,Late,Sandhills,Unknown_moss,3,9/15/2022,
2,17,2022,Late,Sandhills,Vaccinium_tenellum,32,9/15/2022,
2,17,2023,Early,Sandhills,Andropogon_virginicus,3,4/17/2023,
2,17,2023,Early,Sandhills,Aristida_stricta,26,4/17/2023,
2,17,2023,Early,Sandhills,Bare_ground,0,4/17/2023,
2,17,2023,Early,Sandhills,Chrysopsis_mariana,10,4/17/2023,
2,17,2023,Early,Sandhills,Euphorbia_spp,5,4/17/2023,most likely Euphorbia_curtisii
2,17,2023,Early,Sandhills,Liatris_cokeri,1,4/17/2023,
2,17,2023,Early,Sandhills,Litter,87,4/17/2023,
2,17,2023,Early,Sandhills,Lyonia_mariana,12,4/17/2023,
2,17,2023,Early,Sandhills,Overstory,0,4/17/2023,
2,17,2023,Early,Sandhills,Pinus_palustris,4,4/17/2023,grass stage
2,17,2023,Early,Sandhills,Pityopsis_aspera,4,4/17/2023,
2,17,2023,Early,Sandhills,Pteridium_aquilinum,26,4/17/2023,
2,17,2023,Early,Sandhills,Rhus_copallinum,4,4/17/2023,
2,17,2023,Early,Sandhills,Robinia_hispida_nana,8,4/17/2023,
2,17,2023,Early,Sandhills,Sericocarpus_asteroides,2,4/17/2023,
2,17,2023,Early,Sandhills,Unknown_moss,1,4/17/2023,most likely Syntrichia_ruralis
2,17,2023,Early,Sandhills,Vaccinium_tenellum,22,4/17/2023,
2,17,2023,Late,Sandhills,Andropogon_virginicus,3,9/14/2023,
2,17,2023,Late,Sandhills,Aristida_stricta,34,9/14/2023,
2,17,2023,Late,Sandhills,Bare_ground,3,9/14/2023,
2,17,2023,Late,Sandhills,Chrysopsis_mariana,7,9/14/2023,
2,17,2023,Late,Sandhills,Dichanthelium_commutatum,1,9/14/2023,
2,17,2023,Late,Sandhills,Gentiana_autumnalis,1,9/14/2023,
2,17,2023,Late,Sandhills,Liatris_cokeri,2,9/14/2023,
2,17,2023,Late,Sandhills,Litter,80,9/14/2023,
2,17,2023,Late,Sandhills,Lyonia_mariana,12,9/14/2023,
2,17,2023,Late,Sandhills,Overstory,0,9/14/2023,
2,17,2023,Late,Sandhills,Pinus_palustris,5,9/14/2023,grass stage
2,17,2023,Late,Sandhills,Pityopsis_aspera,12,9/14/2023,
2,17,2023,Late,Sandhills,Pteridium_aquilinum,7,9/14/2023,
2,17,2023,Late,Sandhills,Rhus_copallinum,4,9/14/2023,
2,17,2023,Late,Sandhills,Robinia_hispida_nana,18,9/14/2023,
2,17,2023,Late,Sandhills,Sericocarpus_asteroides,3,9/14/2023,
2,17,2023,Late,Sandhills,Vaccinium_tenellum,34,9/14/2023,
2,18,2019,Early,Sandhills,Aristida_stricta,15,7/17/2019,
2,18,2019,Early,Sandhills,Chrysopsis_mariana,1,7/17/2019,
2,18,2019,Early,Sandhills,Euphorbia_spp,4,7/17/2019,most likely Euphorbia_pubentissima
2,18,2019,Early,Sandhills,Galactia_regularis,5,7/17/2019,
2,18,2019,Early,Sandhills,Liatris_cokeri,2,7/17/2019,
2,18,2019,Early,Sandhills,Pityopsis_aspera,6,7/17/2019,
2,18,2019,Early,Sandhills,Pteridium_aquilinum,1,7/17/2019,
2,18,2019,Early,Sandhills,Robinia_hispida_nana,2,7/17/2019,
2,18,2019,Early,Sandhills,Vaccinium_tenellum,6,7/17/2019,
2,18,2019,Late,Sandhills,Aristida_stricta,18,9/21/2019,
2,18,2019,Late,Sandhills,Bare_ground,25,9/21/2019,
2,18,2019,Late,Sandhills,Chrysopsis_mariana,3,9/21/2019,
2,18,2019,Late,Sandhills,Dichanthelium_acuminatum,2,9/21/2019,
2,18,2019,Late,Sandhills,Euphorbia_spp,1,9/21/2019,most likely Euphorbia_pubentissima
2,18,2019,Late,Sandhills,Galactia_regularis,8,9/21/2019,
2,18,2019,Late,Sandhills,Liatris_cokeri,5,9/21/2019,
2,18,2019,Late,Sandhills,Litter,20,9/21/2019,
2,18,2019,Late,Sandhills,Overstory,10,9/21/2019,
2,18,2019,Late,Sandhills,Pityopsis_aspera,16,9/21/2019,
2,18,2019,Late,Sandhills,Pteridium_aquilinum,2,9/21/2019,
2,18,2019,Late,Sandhills,Robinia_hispida_nana,10,9/21/2019,
2,18,2019,Late,Sandhills,Tephrosia_virginiana,8,9/21/2019,
2,18,2019,Late,Sandhills,Vaccinium_tenellum,14,9/21/2019,
2,18,2020,Early,Sandhills,Aristida_stricta,16,6/22/2020,
2,18,2020,Early,Sandhills,Bare_ground,5,6/22/2020,
2,18,2020,Early,Sandhills,Chrysopsis_mariana,6,6/22/2020,
2,18,2020,Early,Sandhills,Dichanthelium_acuminatum,7,6/22/2020,
2,18,2020,Early,Sandhills,Dichanthelium_laxiflorum,1,6/22/2020,
2,18,2020,Early,Sandhills,Diospyros_virginiana,1,6/22/2020,
2,18,2020,Early,Sandhills,Euphorbia_spp,2,6/22/2020,most likely Euphorbia_pubentissima
2,18,2020,Early,Sandhills,Liatris_cokeri,3,6/22/2020,
2,18,2020,Early,Sandhills,Litter,40,6/22/2020,
2,18,2020,Early,Sandhills,Overstory,10,6/22/2020,
2,18,2020,Early,Sandhills,Pinus_palustris,4,6/22/2020,grass stage
2,18,2020,Early,Sandhills,Pityopsis_aspera,7,6/22/2020,
2,18,2020,Early,Sandhills,Quercus_marilandica,12,6/22/2020,
2,18,2020,Early,Sandhills,Robinia_hispida_nana,1,6/22/2020,
2,18,2020,Early,Sandhills,Seymeria_cassioides,4,6/22/2020,
2,18,2020,Early,Sandhills,Unknown_moss,1,6/22/2020,most likely Syntrichia_ruralis
2,18,2020,Early,Sandhills,Vaccinium_tenellum,8,6/22/2020,
2,18,2020,Late,Sandhills,Aristida_stricta,16,10/2/2020,
2,18,2020,Late,Sandhills,Bare_ground,4,10/2/2020,
2,18,2020,Late,Sandhills,Carphephorus_bellidifolius,1,10/2/2020,
2,18,2020,Late,Sandhills,Chrysopsis_mariana,11,10/2/2020,
2,18,2020,Late,Sandhills,Dichanthelium_acuminatum,8,10/2/2020,
2,18,2020,Late,Sandhills,Dichanthelium_laxiflorum,3,10/2/2020,
2,18,2020,Late,Sandhills,Diospyros_virginiana,2,10/2/2020,
2,18,2020,Late,Sandhills,Erechtites_hieraciifolius,1,10/2/2020,
2,18,2020,Late,Sandhills,Liatris_cokeri,3,10/2/2020,
2,18,2020,Late,Sandhills,Litter,90,10/2/2020,
2,18,2020,Late,Sandhills,Overstory,10,10/2/2020,
2,18,2020,Late,Sandhills,Pinus_palustris,2,10/2/2020,grass stage
2,18,2020,Late,Sandhills,Pityopsis_aspera,15,10/2/2020,
2,18,2020,Late,Sandhills,Quercus_incana,5,10/2/2020,
2,18,2020,Late,Sandhills,Quercus_marilandica,20,10/2/2020,
2,18,2020,Late,Sandhills,Robinia_hispida_nana,2,10/2/2020,
2,18,2020,Late,Sandhills,Schizachyrium_scoparium_scoparium,2,10/2/2020,
2,18,2020,Late,Sandhills,Tephrosia_virginiana,1,10/2/2020,
2,18,2020,Late,Sandhills,Unknown_mushroom,1,10/2/2020,
2,18,2020,Late,Sandhills,Vaccinium_tenellum,9,10/2/2020,
2,18,2021,Early,Sandhills,Aristida_stricta,13,4/16/2021,
2,18,2021,Early,Sandhills,Bare_ground,2,4/16/2021,
2,18,2021,Early,Sandhills,Chrysopsis_mariana,2,4/16/2021,
2,18,2021,Early,Sandhills,Dichanthelium_commutatum,4,4/16/2021,
2,18,2021,Early,Sandhills,Erechtites_hieraciifolius,1,4/16/2021,
2,18,2021,Early,Sandhills,Euphorbia_spp,1,4/16/2021,most likely Euphorbia_pubentissima
2,18,2021,Early,Sandhills,Iris_verna_verna,1,4/16/2021,
2,18,2021,Early,Sandhills,Liatris_cokeri,1,4/16/2021,
2,18,2021,Early,Sandhills,Litter,90,4/16/2021,
2,18,2021,Early,Sandhills,Unknown_moss,1,4/16/2021,
2,18,2021,Early,Sandhills,Overstory,0,4/16/2021,
2,18,2021,Early,Sandhills,Pinus_palustris,2,4/16/2021,grass stage
2,18,2021,Early,Sandhills,Pityopsis_aspera,6,4/16/2021,
2,18,2021,Early,Sandhills,Pteridium_aquilinum,25,4/16/2021,
2,18,2021,Early,Sandhills,Quercus_marilandica,1,4/16/2021,
2,18,2021,Early,Sandhills,Vaccinium_tenellum,7,4/16/2021,
2,18,2021,Late,Sandhills,Aristida_stricta,31,9/23/2021,
2,18,2021,Late,Sandhills,Bare_ground,7,9/23/2021,
2,18,2021,Late,Sandhills,Chrysopsis_mariana,14,9/23/2021,
2,18,2021,Late,Sandhills,Dichanthelium_commutatum,2,9/23/2021,
2,18,2021,Late,Sandhills,Dichanthelium_laxiflorum,4,9/23/2021,
2,18,2021,Late,Sandhills,Diospyros_virginiana,5,9/23/2021,
2,18,2021,Late,Sandhills,Galactia_regularis,1,9/23/2021,
2,18,2021,Late,Sandhills,Liatris_cokeri,5,9/23/2021,
2,18,2021,Late,Sandhills,Litter,60,9/23/2021,
2,18,2021,Late,Sandhills,Overstory,80,9/23/2021,
2,18,2021,Late,Sandhills,Pityopsis_aspera,12,9/23/2021,
2,18,2021,Late,Sandhills,Pteridium_aquilinum,34,9/23/2021,
2,18,2021,Late,Sandhills,Quercus_marilandica,8,9/23/2021,
2,18,2021,Late,Sandhills,Rhus_copallinum,28,9/23/2021,
2,18,2021,Late,Sandhills,Robinia_hispida_nana,8,9/23/2021,
